embedding,module_code,module_name,lecture_number,lecture_title,source,file_type,page,text_chunk,created_at,last_updated
"[-0.15540611743927002, -0.07096311450004578, 0.19013813138008118, -0.33638450503349304, 0.07541141659021378, -0.30425146222114563, 0.012254741042852402, -0.24578997492790222, -0.4660652279853821, 0.670367956161499, -0.1335071325302124, 0.08820633590221405, 0.262575626373291, -0.4511936902999878, -0.3711172938346863, -0.0361250676214695, 0.046153098344802856, -0.6921288371086121, -0.07354781776666641, -0.3520457148551941, -0.23671795427799225, 0.04964575916528702, -0.38798922300338745, -0.17216654121875763, 0.08597418665885925, 0.5345103740692139, -0.2073514461517334, -0.19518835842609406, 0.03438499569892883, -0.33819660544395447, 0.08339421451091766, 0.05415493622422218, 0.2474517822265625, 0.6048863530158997, 0.2997044324874878, 0.131585955619812, -0.07649534940719604, -0.3859900236129761, 0.20114141702651978, -0.012592301703989506, 0.20856986939907074, -0.30557528138160706, -0.3441733717918396, -0.10227037966251373, 0.2488178312778473, 0.27469751238822937, -0.2900889217853546, -0.08305779844522476, 0.13591521978378296, 0.1819441169500351, -0.2066069394350052, -0.160470649600029, -0.15424545109272003, 0.09102919697761536, -0.21242818236351013, -0.3271491229534149, 0.1123911440372467, 0.11059119552373886, -0.007517051883041859, 0.10482415556907654, 0.17054034769535065, -0.3804311156272888, 0.21454964578151703, 0.40739428997039795, 0.37749865651130676, 0.2793581187725067, 0.25452330708503723, -0.3369256258010864, 0.18046629428863525, 0.02181483432650566, -0.1353728175163269, -0.06260620802640915, -0.2580420970916748, 0.11595474928617477, -0.28266215324401855, -0.26337820291519165, -0.38756367564201355, -0.12047098577022552, 0.34884119033813477, 0.14815890789031982, -0.23301391303539276, 0.4905463457107544, -0.17821750044822693, -0.031049057841300964, -0.20269718766212463, 0.04329638555645943, -0.0542844794690609, -0.10884442925453186, 0.19667793810367584, -0.1666763871908188, -0.17318391799926758, 0.046878211200237274, -0.11843080818653107, -0.007597818039357662, -0.2776152491569519, -0.23983557522296906, -0.10967153310775757, 0.12712962925434113, 0.02139887772500515, -0.0861341804265976, -0.07153358310461044, -0.06671741604804993, 0.2821250557899475, 0.26097020506858826, 0.002536133863031864, -0.3594576418399811, 0.07482343912124634, 0.2527318000793457, -0.05518067628145218, -0.028767302632331848, -0.6313430070877075, -0.09649165719747543, -0.2461516112089157, -0.4647485315799713, -0.16903790831565857, 0.18697066605091095, -0.18543440103530884, 0.3317684233188629, 0.15530037879943848, 0.15131445229053497, 0.2968579828739166, -0.4957438111305237, -0.23103158175945282, -0.4377956688404083, -0.416707843542099, 0.031120700761675835, -0.3251175582408905, -8.034066750908623e-33, -0.25906261801719666, 0.18843208253383636, -0.1666441261768341, -0.2062225192785263, 0.17459554970264435, 0.24111343920230865, 0.23747558891773224, 0.1449943333864212, -0.3456449508666992, 0.5170351266860962, -0.2162994146347046, 0.24593964219093323, 0.2694304287433624, 0.008764526806771755, 0.1922169327735901, -0.3404710292816162, 0.14571094512939453, 0.24756565690040588, 0.023893335834145546, -0.24036486446857452, 0.2837388813495636, -0.10738509893417358, 0.24833326041698456, -0.23010443150997162, 0.040651414543390274, 0.0515521764755249, 0.4270918667316437, 0.0032123292330652475, 0.5360455513000488, 0.04149216040968895, 0.09261075407266617, -0.08946020156145096, -0.12789124250411987, -0.2758723199367523, 0.1474456787109375, -0.12739317119121552, -0.020548231899738312, -0.17815746366977692, 0.004071918316185474, 0.2722119688987732, -0.011255867779254913, 0.3541640639305115, -0.15661336481571198, -0.32825884222984314, -0.16522419452667236, 0.2657128572463989, 0.37874099612236023, 0.11953774839639664, 0.2851587235927582, 0.16424202919006348, 0.37940752506256104, -0.16499046981334686, 0.21439960598945618, -0.0821787640452385, 0.2556542456150055, 0.5339798927307129, 0.3462831377983093, 0.0627574622631073, 0.2825912833213806, 0.2770048677921295, -0.4185061454772949, -0.6662325263023376, 0.18393613398075104, 0.07514249533414841, 0.09455040097236633, -0.42390212416648865, 0.017277712002396584, 0.14402693510055542, 0.15939638018608093, 0.1329423189163208, -0.08342653512954712, 0.030960457399487495, 0.26074033975601196, -0.11746122688055038, 0.3831574022769928, -0.3354887068271637, -0.09058531373739243, -0.1821807324886322, -0.516374945640564, -0.16115713119506836, -0.518713116645813, 0.07752317190170288, 0.33513152599334717, -0.09692639112472534, -0.4301339089870453, 0.0714731514453888, 0.00025639639352448285, 0.05201771855354309, -0.5173620581626892, -0.07760509848594666, -0.054460156708955765, -0.33476412296295166, 0.2679997682571411, -0.04530661925673485, -0.252838671207428, -5.1682460537504415e-33, -0.35622698068618774, 0.02758810669183731, -0.4086785614490509, 0.23626865446567535, 0.14898990094661713, -0.33573979139328003, 0.33799490332603455, -0.06659621000289917, -0.09836293756961823, 0.26872190833091736, -0.08574917912483215, -0.0907595306634903, 0.3052711486816406, -0.19265587627887726, 0.06991606950759888, -0.23705822229385376, 0.06283608824014664, -0.12575797736644745, -0.219338059425354, 0.10638368129730225, -0.08195427060127258, -0.4105362892150879, -0.14049826562404633, -0.22078409790992737, -0.2856195569038391, 0.4594377875328064, -0.2071867436170578, 0.2826952636241913, 0.5373459458351135, -0.014236493036150932, -0.2758047580718994, 0.18790601193904877, -0.005175239872187376, -0.02012055553495884, 0.07785560935735703, -0.323275625705719, 0.21962705254554749, 0.12242747843265533, 0.0429367795586586, 0.017835043370723724, 0.09546343237161636, -0.3877479135990143, -0.3448835611343384, 0.0864882618188858, 0.0800468847155571, 0.015059730969369411, 0.17490458488464355, 0.6743210554122925, -0.37755441665649414, -0.1422419548034668, -0.04114975407719612, 0.04188684746623039, -0.19364702701568604, 0.5952875018119812, 0.340699702501297, 0.10673492401838303, 0.6952968239784241, -0.061007823795080185, -0.5840132832527161, -0.01814093440771103, 0.2744401693344116, 0.20373213291168213, 0.7835679054260254, 0.46624743938446045, 0.0513802208006382, -0.18553036451339722, 0.3120116591453552, -0.3080325722694397, -0.25443336367607117, 0.31918054819107056, -0.3375268280506134, -0.03720565140247345, -0.18048985302448273, -0.20127072930335999, -0.027195753529667854, -0.11312101781368256, -0.1660061925649643, 0.323262095451355, 0.48484599590301514, 0.3801417648792267, 0.043173473328351974, 0.6682754755020142, -0.10734971612691879, 0.359967440366745, 0.7004356980323792, -0.4134255051612854, 0.6557141542434692, -0.118883416056633, -0.105461485683918, 0.2109670788049698, -0.4100677967071533, 0.1338445097208023, 0.001606332021765411, 0.38425159454345703, -0.2918052673339844, -9.571448345013778e-08, -0.022390052676200867, -0.20439498126506805, 0.0900411456823349, 0.25086265802383423, 0.09335293620824814, -0.12468921393156052, 0.22236661612987518, 0.5384656190872192, 0.004779201000928879, -0.07548403739929199, 0.10732348263263702, -0.8049953579902649, 0.01570555754005909, -0.08889779448509216, 0.6812930107116699, 0.12520910799503326, 0.10381472110748291, -0.39933449029922485, -0.3311556577682495, 0.12283706665039062, -0.1119970977306366, 0.009774050675332546, 0.20543068647384644, -0.12735871970653534, 0.4244481027126312, 0.08672840148210526, -0.002342197811231017, 0.38339436054229736, -0.28933122754096985, -0.1048930287361145, -0.43835359811782837, -0.03378560021519661, -0.10933782905340195, -0.09958862513303757, 0.17125070095062256, -0.11812514066696167, -0.09568918496370316, 0.17713192105293274, 0.02679750882089138, -0.3392488956451416, 0.09757740050554276, -0.019365571439266205, -0.3063884377479553, -0.03937870264053345, 0.3728797733783722, 0.03251811861991882, -0.2698303163051605, -0.039349645376205444, -0.4114074409008026, 0.4262194037437439, -0.4487459063529968, -0.04478629305958748, 0.0004645518201868981, 0.45061588287353516, 0.1411348432302475, -0.10818522423505783, -0.09504973888397217, -0.18487080931663513, 0.07224292308092117, 0.4440832734107971, 0.3216251730918884, -0.23149682581424713, -0.03807849809527397, -0.0902690589427948]",MDPCC,Machine Learning & Data Visualization,1.0,Introduction to Cloud Computing,MDPCC_01_Introduction to Cloud Computing.pdf,pdf,1,"Introduction to Cloud Computing
IT3061 – Massive Data Processing and Cloud Computing",2025-03-12 14:49:21,2025-03-12 14:49:21
"[-0.09257397800683975, 0.053891219198703766, 0.029674744233489037, -0.09892386198043823, -0.02629932202398777, 0.07969605177640915, 0.101052425801754, 0.007846163585782051, -0.015502264723181725, 0.2948780953884125, -0.04519595205783844, 0.16808588802814484, 0.21736538410186768, -0.42517104744911194, -0.0491013340651989, -0.22347435355186462, 0.25525131821632385, -0.3411051630973816, -0.20513372123241425, -0.1385260820388794, 0.004630206618458033, -0.08540979772806168, -0.13407376408576965, 0.15355698764324188, -0.04880877956748009, 0.20694172382354736, -0.10306871682405472, 4.0709186578169465e-05, -0.15468569099903107, 0.008454391732811928, -0.16555728018283844, -0.03729405999183655, -0.06428130716085434, 0.48380351066589355, -0.003940073307603598, -0.11778195202350616, -0.033620379865169525, -0.05390794202685356, -0.10237067937850952, -0.13802552223205566, 0.027260830625891685, -0.25963208079338074, -0.18508197367191315, -0.2992492616176605, 0.1631537675857544, 0.0268664862960577, 0.039516668766736984, -0.24828137457370758, -0.18151232600212097, 0.03640710189938545, -0.20107685029506683, -0.2864692211151123, -0.014597039669752121, -0.020927663892507553, -0.2020423859357834, -0.047754764556884766, -0.075930655002594, 0.13621602952480316, -0.02611374855041504, 0.0516657792031765, -0.1054268628358841, -0.351080983877182, -0.14206171035766602, 0.07923632115125656, 0.18091779947280884, 0.18785274028778076, -0.05886705219745636, 0.006995195057243109, -0.017307866364717484, 0.07759854197502136, -0.11340080946683884, -0.006498951464891434, 0.063288614153862, 0.06425231695175171, 0.10736771672964096, -0.33245235681533813, 0.001020423718728125, 0.21696005761623383, 0.22633031010627747, -0.1777554750442505, 0.2775927484035492, 0.16315698623657227, -0.02252073772251606, 0.40391215682029724, -0.6085972189903259, -0.08809106051921844, 0.02263929881155491, -0.15202759206295013, -0.12043754756450653, -0.21733005344867706, 0.053436607122421265, 0.04353484511375427, 0.24041546881198883, 0.2401374727487564, -0.03451147675514221, -0.11993508785963058, 0.11236783117055893, -0.07227210700511932, 0.010205968283116817, -0.061830777674913406, 0.07339315861463547, 0.07669968903064728, 0.3106517195701599, -0.28356698155403137, 0.1840706169605255, 0.07067326456308365, -0.2609771490097046, -0.06997416168451309, 0.0851970985531807, -0.17293067276477814, -0.2766011953353882, 0.05657976493239403, -0.1343274861574173, -0.004612292163074017, 0.18979470431804657, 0.10330049693584442, -0.0004166897851973772, 0.2798618972301483, -0.07196564972400665, 0.15514664351940155, 0.1221141442656517, -0.09459187090396881, 0.2718287408351898, -0.30152109265327454, -0.45573917031288147, -0.22450388967990875, -0.20696213841438293, 6.720094757455655e-33, -0.17252235114574432, -0.09242802858352661, 0.02664141356945038, 0.04799653962254524, 0.2728561460971832, -0.2006627768278122, -0.07379928976297379, -0.08260645717382431, -0.20664215087890625, -0.06944036483764648, 0.13577039539813995, -0.15714490413665771, -0.14000055193901062, 0.15366393327713013, 0.27227333188056946, -0.07676631212234497, 0.14290058612823486, 0.23807068169116974, 0.40257740020751953, -0.0603749044239521, 0.06571698188781738, 0.005225015338510275, 0.025186652317643166, 0.03835056722164154, 0.48179560899734497, -0.1962704211473465, 0.07731550186872482, -0.26949167251586914, 0.331002801656723, 0.09722999483346939, 0.1657145470380783, 0.1709546148777008, -0.14385028183460236, -0.08303188532590866, 0.04122691974043846, -0.01365472748875618, -0.043868906795978546, -0.15028296411037445, 0.09993543475866318, 0.19162379205226898, -0.08058392256498337, 0.12971970438957214, -0.0822078213095665, 0.05623266473412514, 0.0680210143327713, -0.12003757804632187, 0.3625909090042114, -0.169685959815979, 0.47354230284690857, -0.01877455785870552, -0.016936352476477623, 0.05558696389198303, 0.160135418176651, 0.07924064993858337, 0.03714994341135025, 0.2672223150730133, 0.18967610597610474, -0.08144295960664749, 0.018375849351286888, 0.14606322348117828, -0.1865892857313156, -0.20515750348567963, 0.14548265933990479, -0.2798067033290863, -0.3378470540046692, -0.48915600776672363, -0.1787501871585846, 0.2036517858505249, -0.1340394914150238, 0.10332240909337997, 0.06086878851056099, -0.158895343542099, 0.11488375812768936, -0.008130115456879139, 0.30854302644729614, -0.11111890524625778, -0.2291000783443451, -0.0008388259448111057, -0.2602589428424835, 0.03030574321746826, -0.4451109766960144, -0.11065173149108887, -0.14151234924793243, -0.1581854224205017, -0.3131805658340454, -0.1022384762763977, 0.23992887139320374, -0.16638235747814178, -0.20375142991542816, 0.19316492974758148, -0.12861943244934082, -0.059790823608636856, -0.022022802382707596, -0.1280605047941208, 0.03274725750088692, -1.794291180952845e-32, -0.03875060752034187, -0.10061635822057724, -0.309097558259964, 0.5954846739768982, 0.19033172726631165, -0.12101533263921738, 0.0844234898686409, -0.019593307748436928, -0.020553085952997208, -0.03694044426083565, -0.037874653935432434, 0.14819175004959106, 0.02621270902454853, -0.029195528477430344, -0.12579049170017242, -0.010120710358023643, -0.16841571033000946, -0.37099531292915344, -0.1738271862268448, 0.048205096274614334, -0.11167412996292114, -0.2797732353210449, 0.13267730176448822, -0.2517060339450836, -0.09082918614149094, -0.0019117625197395682, -0.08544228971004486, 0.1920384019613266, 0.4958936870098114, 0.049983929842710495, -0.0854562297463417, 0.19569683074951172, -0.10215043276548386, 0.12213557958602905, -0.012598874047398567, -0.10333505272865295, 0.09887164831161499, -0.13746404647827148, -0.11907320469617844, -0.25305601954460144, 0.13984213769435883, -0.15881091356277466, 0.17930243909358978, -0.22102606296539307, 0.15808899700641632, 0.03755434602499008, 0.07767625898122787, 0.26753565669059753, -0.1933022439479828, -0.13273601233959198, 0.1841031312942505, 0.0971360057592392, 0.03094349056482315, 0.2072775810956955, 0.015731945633888245, 0.008837978355586529, -0.04704050347208977, -0.004539227578788996, -0.15252262353897095, 0.2708073854446411, 0.09444791078567505, -0.15712594985961914, 0.0921589657664299, 0.2242148071527481, -0.0408405065536499, 0.10577473044395447, -0.04297468438744545, -0.00804629921913147, -0.2205217331647873, -0.16081438958644867, -0.14410538971424103, -0.048384930938482285, -0.19220617413520813, -0.16044390201568604, -0.13302795588970184, 0.048297613859176636, -0.2035931497812271, -0.04825850948691368, -0.09637245535850525, 0.06865452975034714, 0.1516050100326538, 0.149321511387825, -0.11856842041015625, 0.09778685122728348, -0.12088436633348465, -0.04373890161514282, 0.5001887083053589, 0.04786273464560509, -0.2829309105873108, -0.03690939024090767, -0.2766391336917877, -0.11505191028118134, -0.2670988142490387, 0.11210962384939194, -0.1473502516746521, -1.0088200497193611e-07, -0.15917421877384186, -0.0386040098965168, 0.28582870960235596, -0.11999322474002838, 0.10920426994562149, 0.10414408892393112, 0.2214646339416504, 0.18449699878692627, -0.09440505504608154, 0.0644930824637413, -0.26013684272766113, -0.16923289000988007, 0.02086033672094345, 0.06740700453519821, 0.13939940929412842, 0.08191405981779099, 0.15004070103168488, -0.09467849880456924, -0.01640685833990574, -0.15897230803966522, 0.001079876208677888, 0.026780128479003906, -0.1270117461681366, 0.17699505388736725, 0.16604311764240265, 0.38466256856918335, -0.05357838422060013, -0.02973811887204647, -0.113612599670887, -0.0010484692174941301, -0.21878495812416077, -0.054922450333833694, 0.0552372932434082, -0.03350360319018364, 0.4065691828727722, 0.05150705203413963, -0.14910346269607544, -0.23256349563598633, 0.17391587793827057, -0.08834745734930038, 0.008771173655986786, 0.2150212824344635, 0.13859935104846954, 0.12139617651700974, 0.24603421986103058, -0.017600085586309433, 0.12880806624889374, 0.028214802965521812, -0.3762916922569275, 0.11285167932510376, 0.13590151071548462, -0.004798132926225662, 0.1621980369091034, 0.39615872502326965, 0.16859407722949982, 0.055690985172986984, 0.025755727663636208, -0.02444440685212612, 0.17043697834014893, 0.38553839921951294, 0.20299087464809418, 0.1434278041124344, -0.11976796388626099, 0.19446177780628204]",MDPCC,Machine Learning & Data Visualization,1.0,Introduction to Cloud Computing,MDPCC_01_Introduction to Cloud Computing.pdf,pdf,2,"TREY
research
2
What is Cloud?
What is Cloud Computing?
History of Cloud Computing  
Characteristics of Cloud Computing  
Drawbacks of Cloud Computing  
Cloud Computing Services
Cloud Deployment Models  
Cloud Service Providers
Lecture Outline",2025-03-12 14:49:21,2025-03-12 14:49:21
"[-0.07703514397144318, 0.03239406645298004, 0.1295018196105957, -0.14924398064613342, -0.006682506762444973, -0.025134634226560593, 0.08516760170459747, -0.026100829243659973, 0.29018229246139526, 0.17477068305015564, -0.08373721688985825, 0.17678019404411316, 0.04468458145856857, -0.204583078622818, 0.057200025767087936, -0.0957656055688858, 0.13507036864757538, -0.24754801392555237, -0.01572583056986332, -0.023883048444986343, -0.04724573343992233, 0.01669134572148323, -0.201396182179451, 0.01869066059589386, 0.04042394086718559, 0.21956725418567657, -0.038392700254917145, -0.01591203548014164, -0.022772565484046936, 0.042780447751283646, -0.0013285053428262472, -0.056131649762392044, 0.06987735629081726, 0.31863945722579956, -0.0975450649857521, 0.0506434440612793, -0.09894746541976929, -0.07499329745769501, -0.05417501926422119, -0.11434526741504669, 0.006112226750701666, -0.33815866708755493, -0.13490015268325806, -0.029033798724412918, 0.12799134850502014, 0.11268007755279541, -0.15185780823230743, -0.035517387092113495, -0.07860708981752396, 0.09313169121742249, -0.09954711049795151, -0.15691833198070526, -0.03230729699134827, 0.06008080393075943, -0.12702549993991852, 0.054182879626750946, 0.08577542006969452, 0.1143149584531784, 0.03994829207658768, 0.06607721000909805, -0.0034217697102576494, -0.15478548407554626, 0.10434168577194214, 0.197951078414917, 0.06784923374652863, 0.1309635192155838, 0.11326491832733154, 0.06577062606811523, -0.050651438534259796, -0.11792629957199097, 0.13741379976272583, -0.07599388808012009, 0.06519603729248047, 0.14756202697753906, -0.01778305321931839, -0.17706742882728577, -0.03282349556684494, 0.09741590172052383, 0.1682460606098175, 0.022210080176591873, 0.15095379948616028, 0.2822956442832947, 0.006464033387601376, 0.21933142840862274, -0.2901691794395447, 0.05568132549524307, -0.06953093409538269, -0.14479053020477295, 0.0731014534831047, -0.26208624243736267, 0.0564274787902832, 0.07206037640571594, -0.002244888339191675, 0.11277033388614655, 0.01683136820793152, -0.15130436420440674, 0.01828782819211483, -0.1732606589794159, 0.04096335545182228, -0.058033429086208344, 0.02609926462173462, 0.02749601937830448, 0.21329641342163086, -0.19429630041122437, 0.03173511102795601, 0.0316900797188282, -0.13384081423282623, 0.0741560161113739, 0.08073858916759491, -0.1302345097064972, -0.25232911109924316, -0.14671441912651062, -0.10964629799127579, -0.0011965393787249923, 0.06746168434619904, 0.008508816361427307, -0.12203694880008698, 0.09409092366695404, 0.007070295512676239, -0.013991905376315117, -0.005491844844073057, -0.1386662721633911, 0.09481681138277054, -0.11261751502752304, -0.022410506382584572, -0.0439959354698658, -0.20738427340984344, -1.1811882250524799e-32, -0.04350859299302101, -0.009786069393157959, 0.02173048071563244, -0.09391311556100845, 0.17291948199272156, -0.03957749158143997, 0.010771037079393864, -0.030386174097657204, -0.2161143273115158, -0.02908881939947605, -0.11354176700115204, 0.05411691218614578, 0.03351379185914993, 0.25673404335975647, 0.23964586853981018, 0.020727191120386124, -0.05047638341784477, 0.048459749668836594, 0.33460912108421326, -0.10208307206630707, -0.12434043735265732, -0.00607516523450613, 0.12303918600082397, 0.03251978009939194, 0.07515393197536469, -0.22505466639995575, 0.032373569905757904, -0.0030177831649780273, 0.23485007882118225, -0.030374109745025635, 0.11339787393808365, 0.12477709352970123, 0.10526557266712189, -0.05757640674710274, 0.07027648389339447, 0.04211675003170967, 0.010678669437766075, -0.08480482548475266, 0.06269355118274689, 0.24379542469978333, 0.06929934024810791, 0.10683593899011612, -0.13010728359222412, 0.011116384528577328, -0.08665615320205688, 0.01422294694930315, 0.004441090859472752, -0.09912177175283432, 0.11784417927265167, -0.04790135473012924, 0.07714628428220749, 0.08317659050226212, 0.08654473721981049, 0.09204333275556564, 0.09259123355150223, 0.1618666648864746, 0.02545098587870598, 0.0030981816817075014, 0.15740042924880981, 0.0849587693810463, -0.14342088997364044, -0.18565064668655396, 0.08681803941726685, -0.01267748512327671, -0.0940001830458641, -0.21399430930614471, 0.03274698927998543, 0.27596375346183777, 0.054789233952760696, 0.1380286067724228, -0.011288127861917019, -0.12852898240089417, 0.14542986452579498, 0.032646603882312775, 0.12298943847417831, -0.10539188235998154, -0.3291282057762146, 0.0786495953798294, -0.2849193811416626, 0.15312303602695465, -0.12908072769641876, -0.03976603224873543, -0.06861432641744614, -0.040445610880851746, -0.26395004987716675, 0.005348917096853256, 0.08811727911233902, 0.062157951295375824, -0.08400388807058334, 0.05377647280693054, -0.09785538166761398, -0.050727080553770065, -0.05993645265698433, -0.020110834389925003, -0.002009134041145444, 5.449120510645842e-33, -0.1458357721567154, -0.12168004363775253, -0.1821146458387375, 0.33519646525382996, 0.13815513253211975, -0.06715985387563705, 0.2811676859855652, -0.14197075366973877, -0.1411629319190979, 0.2125280350446701, -0.012931667268276215, 0.01899551786482334, -0.08975879102945328, -0.0596180260181427, 0.07121315598487854, 0.008876757696270943, -0.17781098186969757, -0.379089891910553, -0.2075468748807907, 0.06995889544487, -0.05214984342455864, -0.37390294671058655, 0.041227806359529495, -0.20880508422851562, -0.020430421456694603, 0.1043797954916954, -0.04901833459734917, -0.027702614665031433, 0.21224360167980194, 0.09565439820289612, -0.020044680684804916, -0.02575724758207798, 0.03896837309002876, -0.0153642687946558, -0.04074962064623833, -0.043482132256031036, 0.14007502794265747, -0.08328098058700562, -0.11242250353097916, -0.2598446309566498, -0.06710157543420792, -0.2092878520488739, 0.0250944085419178, -0.0969468206167221, 0.12168332189321518, 0.027311574667692184, -0.09662090986967087, 0.15002618730068207, -0.2741134762763977, -0.16544334590435028, 0.11451520025730133, 0.15938398241996765, 0.014680271968245506, 0.09687910228967667, 0.005909317173063755, 0.005145382601767778, -0.06851742416620255, 0.13228969275951385, -0.16352435946464539, 0.06816855818033218, 0.14567415416240692, -0.2547571361064911, 0.06014811992645264, 0.06603718549013138, -0.1260589063167572, 0.029970943927764893, 0.13498210906982422, -0.02238735556602478, -0.12810008227825165, -0.11608773469924927, -0.03820265084505081, -0.06289662420749664, -0.15008017420768738, -0.11839351803064346, -0.05586192011833191, -0.09378541260957718, -0.05141361802816391, 0.057261206209659576, -0.09469471126794815, 0.0761759951710701, -0.07323653250932693, 0.035227350890636444, -0.006295721046626568, 0.0024823143612593412, 0.023778559640049934, -0.19955332577228546, 0.14267385005950928, 0.013777661137282848, -0.22082190215587616, 0.011259017512202263, -0.1468786895275116, -0.13915470242500305, -0.26843732595443726, 0.25535812973976135, -0.1397242397069931, -9.957101099189458e-08, -0.08758054673671722, 0.048063796013593674, 0.1433139592409134, 0.004478759132325649, 0.10159176588058472, 0.06002148985862732, 0.3290012776851654, 0.09411226958036423, -0.025566017255187035, 0.12538473308086395, -0.030129313468933105, -0.25333529710769653, -0.14193882048130035, 0.054619669914245605, 0.180832177400589, 0.1086835116147995, 0.07102251052856445, -0.1435658037662506, 0.09474142640829086, -0.010149629786610603, 0.03549252450466156, 0.0267251618206501, -0.11677111685276031, 0.08007534593343735, 0.1615303009748459, 0.16155533492565155, 0.0702250525355339, 0.07473345100879669, -0.17505602538585663, 0.020718954503536224, -0.1947631984949112, -0.09401484578847885, 0.09439325332641602, -0.10187634080648422, 0.2079288512468338, -0.013392860069870949, -0.06773360073566437, -0.07468517124652863, 0.17342709004878998, 0.06514054536819458, 0.00026366038946434855, 0.11569704115390778, 0.06307600438594818, -0.06831815093755722, 0.13789479434490204, -0.024615108966827393, -0.009417307563126087, 0.1504954844713211, -0.048070598393678665, 0.28835421800613403, -0.023811813443899155, -0.01212231907993555, -0.02373136393725872, 0.18130424618721008, 0.09190293401479721, -0.14842022955417633, 0.11723053455352783, -0.23666349053382874, -0.0009370997431688011, 0.2825848460197449, 0.07912672311067581, 0.0566428005695343, 0.10287569463253021, -0.011235883459448814]",MDPCC,Machine Learning & Data Visualization,1.0,Introduction to Cloud Computing,MDPCC_01_Introduction to Cloud Computing.pdf,pdf,3,"TREY
research
A Cloud is ...
Datacenter hardware and software  
that the vendors use to offer the computing  
resources and services over the internet
The term ‘cloud’ is used as a metaphor for the Internet, based on  
the cloud drawing used in the past to represent the telephone  
network, and later to depict the Internet in computer network  
diagrams as an abstraction of the underlying infrastructure it  
represents.
3",2025-03-12 14:49:21,2025-03-12 14:49:21
